,7/05/2016,12,24.3,0,,,NNE,48,23:22,16.5,70,, ,Calm,1013.4,20.5,52,,N,11,1011
,8/05/2016,16.4,19.7,0.4,,,NNE,39,2:02,17.9,78,,NE,11,1002,18,92,,NNW,11,998.6
,9/05/2016,13.1,18.1,0.8,,,WNW,65,13:29,14.6,75,,N,22,993.2,18,75,,NW,28,992.7
,10/05/2016,14.1,18.3,16,,,WSW,48,1:13,15.2,68,,SW,17,1016.2,17.6,50,,WSW,13,1019.2
,11/05/2016,13.3,19,0.6,,,W,43,9:08,15.8,69,,W,19,1021.2,16.6,76,,WNW,11,1019.6
,12/05/2016,15.3,18.7,4.6,,,WNW,33,10:18,16.7,93,,WNW,9,1021.3,17.9,75,,WNW,15,1020.4
,13/05/2016,10.6,21.4,0.4,,,NNW,24,13:22,14.5,84,,NNE,9,1024,21,43,,NNW,11,1020.9
,14/05/2016,11.1,23.1,0,,,NNW,31,13:22,16.7,55,,NNE,11,1021.1,22.3,32,,NNW,15,1017.3
,15/05/2016,13.2,21,0,,,WSW,20,12:12,16.8,82,,SE,2,1019.8,20.4,59,,SW,9,1018.2
,16/05/2016,10.1,22.4,0.6,,,N,33,14:40,14.3,83,,NNE,11,1017.2,21.8,47,,NW,17,1013.8
,17/05/2016,14.2,19.8,0.2,,,W,28,9:08,16.9,54,,WSW,13,1020.9,18.8,48,,NNW,6,1019.2
,18/05/2016,9.1,20.1,0,,,WSW,28,17:20,13.6,70,,NE,9,1021,19.7,47,,W,11,1018.8
,19/05/2016,13,18.5,0,,,WSW,31,16:39,15.1,79,,NNW,7,1021,17.9,63,,WNW,15,1019.3
,20/05/2016,14,18.9,0.2,,,NW,17,12:18,15.7,87,, ,Calm,1024,18.5,64,,NNE,2,1021.6
,21/05/2016,13.9,24.3,0,,,N,33,12:59,17.7,50,,NNE,9,1020.8,23.4,34,,NW,11,1015.6
,22/05/2016,17.7,23.2,0,,,WNW,57,23:27,20.5,36,,NNE,13,1009.3,17.1,69,,N,13,1010.2
,23/05/2016,10.8,19,7.2,,,W,35,0:55,15.9,63,,W,13,1023.2,18.1,59,,NW,11,1022.7
,24/05/2016,10.6,21,0.4,,,N,28,14:14,14.5,82,,NNE,6,1023.7,20.8,37,,N,11,1017.7
,25/05/2016,11.2,14.5,3.4,,,N,30,3:44,11.7,85,,NE,7,1013,14.2,92,,NNE,6,1007.7
,26/05/2016,11.4,17,24.2,,,SW,28,14:02,13.1,89,, ,Calm,1009.7,16.4,54,,WSW,13,1009.8
,27/05/2016,10.2,16.3,2.8,,,SW,48,19:54,13.8,82,,WNW,13,1008.9,12.9,71,,W,19,1006.8
,28/05/2016,9.1,17,17,,,W,26,0:36,12.8,63,,SSW,9,1016.3,15.7,54,,SSW,7,1016.6
,29/05/2016,8.9,16.3,0,,,NNE,26,12:32,12.9,52,,NE,9,1019.6,15.5,55,,NE,7,1017.7
,30/05/2016,11.8,17.8,1.2,,,N,33,14:22,13.3,74,,NE,7,1019.7,17.3,57,,NNE,11,1018.5
,31/05/2016,13.3,18.2,0.4,,,NNE,26,10:31,15.9,55,,NE,9,1023.8,16.8,66,,NNE,4,1022
,1/04/2016,13.9,28.7,0,,,NW,33,10:48,19,43,,NNE,9,1015.1,28.3,25,,NW,13,1012.1
,2/04/2016,15.9,23.8,0,,,WSW,33,13:14,18.7,69,,S,9,1020.4,22.3,47,,WSW,19,1021.8
,3/04/2016,11.6,23.3,0,,,E,26,9:23,17.4,41,,E,11,1027.9,20.6,41,,WSW,13,1024.2
,4/04/2016,10.5,27.6,0,,,N,24,10:07,18.6,45,,NNW,2,1021.4,27.6,25,,W,9,1016
,5/04/2016,14.5,28.2,0,,,WSW,33,17:34,22.5,30,,NNE,9,1013.2,22.7,55,,SW,15,1012.1
,6/04/2016,13.5,20.1,4.6,,,SW,39,11:29,14.6,82,,SSW,6,1020.6,18.3,51,,SW,15,1021.7
,7/04/2016,8.8,19.9,0.2,,,WSW,22,15:03,13.9,71,, ,Calm,1027.2,18.2,49,,SW,13,1023.6
,8/04/2016,8.7,20.5,0,,,SSW,24,13:38,13.4,66,, ,Calm,1026.1,18.9,54,,SW,11,1023.9
,9/04/2016,10.4,22.4,0,,,SW,20,14:51,15.9,76,, ,Calm,1024.8,21.5,50,,SW,9,1022.4
,10/04/2016,13,22.6,0,,,SW,28,14:31,16.6,84,,ENE,2,1024.7,21.2,58,,SW,17,1023.2
,11/04/2016,15,22.6,0.4,,,WSW,35,15:38,18.1,77,,SSW,9,1026.4,22,58,,WSW,19,1024.3
,12/04/2016,11,24,0,,,WSW,35,14:50,17.2,65,,S,7,1028.3,21.7,53,,SW,20,1024.7
,13/04/2016,10.4,24.1,0,,,WSW,24,14:48,17.9,59,,ENE,6,1027.8,22.7,48,,WSW,13,1024.2
,14/04/2016,11.6,27,0,,,WNW,20,14:20,17.7,59,, ,Calm,1025.3,26,27,,NW,9,1022.7
,15/04/2016,11.9,29.1,0,,,WSW,26,16:38,22.1,36,,NE,7,1022.1,27.6,25,,WSW,11,1019.3
,16/04/2016,11.9,21.4,0,,,ESE,30,15:32,19.2,66,,SSE,9,1023.5,20.5,57,,SSE,13,1022.6
,17/04/2016,11.9,21.6,0,,,SSE,26,10:09,15.2,49,,ESE,9,1025.7,21.2,30,,E,7,1020.6
,18/04/2016,7.8,25.6,0,,,W,24,14:13,19.2,34,,NE,11,1018.7,24.1,32,,WNW,9,1015.3
,19/04/2016,12,30.1,0,,,N,24,10:45,21.5,41,,N,6,1016.9,28.8,25,,SW,9,1014.3
,20/04/2016,18.2,29.7,0,,,ENE,30,4:45,25.6,27,,NNE,9,1015.5,25.9,41,,SW,11,1015.7
,21/04/2016,16,23.5,0.2,,,WSW,30,13:56,19.1,72,,SSW,13,1022.5,22.9,58,,SW,9,1021.9
,22/04/2016,12.7,20.2,0.2,,,SSE,30,16:58,15.6,70,,S,9,1030.4,18.9,42,,SSE,11,1028.3
,23/04/2016,9.1,20.3,0,,,ENE,26,9:35,15,49,, ,Calm,1032,20,35,,ESE,9,1028.3
,24/04/2016,10.3,25.3,0,,,E,26,10:56,17.7,52,,N,9,1029.3,24.7,21,,NE,9,1025.4
,25/04/2016,9.1,28.1,0,,,N,26,11:22,21.7,31,,NNE,9,1026.7,27.3,21,,SW,6,1023.6
,26/04/2016,12.8,30.1,0,,,WNW,33,12:42,24.2,28,,NNE,7,1023.1,29.4,15,,N,15,1017.8
,27/04/2016,19.9,27.6,0,,,N,44,5:15,24.6,24,,NNE,15,1014.7,26.8,24,,NNW,15,1012.5
,28/04/2016,16.4,26.9,0,,,NNE,28,23:50,17.3,84,,NE,4,1018,26.2,40,,N,7,1012.4
,29/04/2016,16.5,24.2,4,,,N,33,2:26,17.8,82,,NNE,6,1013,23.4,56,,NW,9,1011.1
,30/04/2016,12.4,26.3,0,,,WNW,46,22:50,19.4,53,,NNE,9,1013,25.8,18,,NW,19,1007.5
,1/04/2016,13.9,28.7,0,,,NW,33,10:48,19,43,,NNE,9,1015.1,28.3,25,,NW,13,1012.1
,2/04/2016,15.9,23.8,0,,,WSW,33,13:14,18.7,69,,S,9,1020.4,22.3,47,,WSW,19,1021.8
,3/04/2016,11.6,23.3,0,,,E,26,9:23,17.4,41,,E,11,1027.9,20.6,41,,WSW,13,1024.2
,4/04/2016,10.5,27.6,0,,,N,24,10:07,18.6,45,,NNW,2,1021.4,27.6,25,,W,9,1016
,5/04/2016,14.5,28.2,0,,,WSW,33,17:34,22.5,30,,NNE,9,1013.2,22.7,55,,SW,15,1012.1
,6/04/2016,13.5,20.1,4.6,,,SW,39,11:29,14.6,82,,SSW,6,1020.6,18.3,51,,SW,15,1021.7
,7/04/2016,8.8,19.9,0.2,,,WSW,22,15:03,13.9,71,, ,Calm,1027.2,18.2,49,,SW,13,1023.6
,8/04/2016,8.7,20.5,0,,,SSW,24,13:38,13.4,66,, ,Calm,1026.1,18.9,54,,SW,11,1023.9
,9/04/2016,10.4,22.4,0,,,SW,20,14:51,15.9,76,, ,Calm,1024.8,21.5,50,,SW,9,1022.4
,10/04/2016,13,22.6,0,,,SW,28,14:31,16.6,84,,ENE,2,1024.7,21.2,58,,SW,17,1023.2
,11/04/2016,15,22.6,0.4,,,WSW,35,15:38,18.1,77,,SSW,9,1026.4,22,58,,WSW,19,1024.3
,12/04/2016,11,24,0,,,WSW,35,14:50,17.2,65,,S,7,1028.3,21.7,53,,SW,20,1024.7
,13/04/2016,10.4,24.1,0,,,WSW,24,14:48,17.9,59,,ENE,6,1027.8,22.7,48,,WSW,13,1024.2
,14/04/2016,11.6,27,0,,,WNW,20,14:20,17.7,59,, ,Calm,1025.3,26,27,,NW,9,1022.7
,15/04/2016,11.9,29.1,0,,,WSW,26,16:38,22.1,36,,NE,7,1022.1,27.6,25,,WSW,11,1019.3
,16/04/2016,11.9,21.4,0,,,ESE,30,15:32,19.2,66,,SSE,9,1023.5,20.5,57,,SSE,13,1022.6
,17/04/2016,11.9,21.6,0,,,SSE,26,10:09,15.2,49,,ESE,9,1025.7,21.2,30,,E,7,1020.6
,18/04/2016,7.8,25.6,0,,,W,24,14:13,19.2,34,,NE,11,1018.7,24.1,32,,WNW,9,1015.3
,19/04/2016,12,30.1,0,,,N,24,10:45,21.5,41,,N,6,1016.9,28.8,25,,SW,9,1014.3
,20/04/2016,18.2,29.7,0,,,ENE,30,4:45,25.6,27,,NNE,9,1015.5,25.9,41,,SW,11,1015.7
,21/04/2016,16,23.5,0.2,,,WSW,30,13:56,19.1,72,,SSW,13,1022.5,22.9,58,,SW,9,1021.9
,22/04/2016,12.7,20.2,0.2,,,SSE,30,16:58,15.6,70,,S,9,1030.4,18.9,42,,SSE,11,1028.3
,23/04/2016,9.1,20.3,0,,,ENE,26,9:35,15,49,, ,Calm,1032,20,35,,ESE,9,1028.3
,24/04/2016,10.3,25.3,0,,,E,26,10:56,17.7,52,,N,9,1029.3,24.7,21,,NE,9,1025.4
,25/04/2016,9.1,28.1,0,,,N,26,11:22,21.7,31,,NNE,9,1026.7,27.3,21,,SW,6,1023.6
,26/04/2016,12.8,30.1,0,,,WNW,33,12:42,24.2,28,,NNE,7,1023.1,29.4,15,,N,15,1017.8
,27/04/2016,19.9,27.6,0,,,N,44,5:15,24.6,24,,NNE,15,1014.7,26.8,24,,NNW,15,1012.5
,28/04/2016,16.4,26.9,0,,,NNE,28,23:50,17.3,84,,NE,4,1018,26.2,40,,N,7,1012.4
,29/04/2016,16.5,24.2,4,,,N,33,2:26,17.8,82,,NNE,6,1013,23.4,56,,NW,9,1011.1
,30/04/2016,12.4,26.3,0,,,WNW,46,22:50,19.4,53,,NNE,9,1013,25.8,18,,NW,19,1007.5
,1/02/2016,15.1,33.1,0,,,E,48,22:13,21.1,63,,NE,6,1007.1,31.4,20,,NW,9,1003.7
,2/02/2016,19.3,24.8,13.2,,,E,46,7:47,23.3,61,,NNE,17,995.5,23,76,,S,15,998.8
,3/02/2016,16.8,22.9,4.8,,,S,37,16:47,19.1,66,,S,11,1013.5,21.9,46,,S,13,1014.9
,4/02/2016,15.8,24.1,0,,,S,39,14:47,17.7,58,,SSE,15,1020.9,23.5,42,,S,15,1018.5
,5/02/2016,13.8,29.5,0,,,ESE,30,13:44,16.4,67,, ,Calm,1019.6,27.8,36,,SE,11,1015.4
,6/02/2016,16.2,33.1,0,,,SSW,31,16:20,21.9,59,, ,Calm,1015.6,30.4,40,,SW,15,1013.6
,7/02/2016,17.9,31.3,0,,,WSW,28,16:33,22.9,59,,N,6,1017.5,30,41,,SW,17,1016.7
,8/02/2016,15,29.5,0,,,SE,31,21:37,20.4,61,,SE,2,1022.3,28.2,33,,ESE,9,1019.9
,9/02/2016,16.2,34.8,0,,,WSW,24,13:32,22.8,52,,SSW,7,1019.7,34,25,,SW,15,1016.1
,10/02/2016,16.9,34.7,0,,,WSW,30,14:31,24.2,32,,SW,6,1015.2,33.4,25,,WSW,15,1012.3
,11/02/2016,15.8,32.2,0,,,E,76,10:51,21.2,55,,NNW,6,1016.4,31.3,24,,SSE,11,1013.6
,12/02/2016,15.3,33.9,0,,,SW,30,18:38,21.6,56,,SSW,6,1015.5,32.4,24,,WSW,11,1012.5
,13/02/2016,16.8,29.3,0,,,SW,28,16:28,21.7,62,,NNE,7,1012.5,26.4,39,,SW,13,1012
,14/02/2016,15.6,24.8,0,,,WSW,30,15:36,19.3,65,,SW,9,1016.5,24.4,37,,SW,15,1015.6
,15/02/2016,15.5,24.3,0,,,WSW,33,20:53,18.2,58,,SSW,9,1017.8,23.3,41,,WSW,15,1016.5
,16/02/2016,15.4,24.4,0,,,SSE,35,20:35,17.9,67,,SSE,11,1020,23.7,33,,SE,11,1019.3
,17/02/2016,13.1,26,0,,,WSW,41,14:26,16.8,56,,SE,6,1020.7,25.5,43,,W,20,1017
,18/02/2016,14,27.5,0,,,SW,31,18:01,18.6,69,,SE,2,1014.1,26.3,44,,NW,9,1011.1
,19/02/2016,15.6,24.5,0,,,SSE,37,20:33,19.2,66,,S,4,1014.7,23.1,51,,SW,15,1015.4
,20/02/2016,13.9,25.9,0,,,ESE,33,16:35,17.2,44,,E,9,1023.5,24.3,28,,E,11,1021.2
,21/02/2016,17.1,37,0,,,N,26,11:58,24,30,,ENE,11,1020.7,34.7,15,,N,7,1018
,22/02/2016,23.9,39.5,0,,,SE,31,23:46,26.2,37,,W,4,1019.1,36.7,13,,W,9,1015.8
,23/02/2016,22.2,37,0,,,S,37,14:52,27.2,39,,S,2,1011.8,33.8,30,,SW,13,1011.5
,24/02/2016,22.6,27.7,0,,,SW,26,15:09,25.2,62,, ,Calm,1011,25.2,64,,SW,9,1010.1
,25/02/2016,19.7,26.2,0.4,,,SW,35,16:17,20.9,73,,SW,7,1014,24.9,44,,WSW,15,1016
,26/02/2016,14.7,24.9,0,,,SW,37,15:57,19.8,63,,SSW,9,1022.2,24.4,46,,WSW,20,1021.4
,27/02/2016,13.5,25.4,0,,,WNW,31,14:29,18.2,72,, ,Calm,1023.8,24.7,49,,WSW,17,1020.9
,28/02/2016,13.2,29.7,0,,,SE,31,17:20,18.7,62,,SW,4,1022.6,27.1,40,,WSW,15,1019.8
,29/02/2016,13.8,31.4,0,,,WSW,26,13:30,19.9,59,,SW,4,1020.5,29.7,30,,SW,13,1018
,1/01/2016,21.7,35,0,,,WNW,31,13:34,27.4,31,,SSE,2,1014,34.1,24,,W,19,1012.6
,2/01/2016,17.1,26.6,0,,,SE,35,15:23,19.9,52,,SSE,11,1016.3,25.8,34,,SE,17,1013.1
,3/01/2016,15.5,29.3,0,,,W,43,16:45,21.4,60,,SSE,9,1014.5,28.3,39,,S,13,1012.3
,4/01/2016,18,31.8,0,,,SE,33,16:50,23.5,48,,SSE,6,1016.3,30.6,27,,SE,11,1013.5
,5/01/2016,17.1,30.2,0,,,WSW,30,15:35,23,49,,WNW,4,1016,28.9,34,,SW,15,1014.5
,6/01/2016,17.5,29.7,0,,,SE,37,0:36,21.7,49,,SE,7,1018.5,28.8,27,,S,15,1016.9
,7/01/2016,17.4,30.9,0,,,E,39,2:03,21.4,55,,S,2,1020.5,29.6,26,,S,13,1019.8
,8/01/2016,13.8,31.1,0,,,WSW,26,15:58,20,50,,SSW,4,1023.5,30,25,,WSW,15,1020.2
,9/01/2016,16.3,34.8,0,,,WSW,22,14:32,22.9,45,, ,Calm,1020.2,33.8,13,,WSW,15,1017.7
,10/01/2016,19.3,37.6,0,,,NNW,28,15:26,27.4,29,, ,Calm,1015.5,34.8,14,,E,6,1013
,11/01/2016,22.4,37.9,0,,,SSW,33,9:04,32.7,23,,NNE,7,1007.7,36.8,21,,W,9,1007.3
,12/01/2016,22.5,39.8,0.2,,,W,24,16:10,30.2,37,,E,7,1010.9,38.2,21,,W,11,1009.2
,13/01/2016,23.2,35.1,0,,,WSW,43,17:40,29.8,30,,NE,9,1009.3,35,28,,W,11,1009.9
,14/01/2016,17.3,23.7,0,,,SSE,41,15:09,18.1,55,,S,15,1023,21.1,33,,SE,17,1024.8
,15/01/2016,13.5,25.7,0,,,ENE,35,11:56,16.7,38,,E,4,1031.7,25.5,19,,SE,13,1027.3
,16/01/2016,15.8,30.1,0,,,E,35,4:47,19,42,,SE,6,1026,28.9,24,,WSW,17,1022
,17/01/2016,15.9,36.6,0,,,WNW,28,15:40,24.7,30,,SW,6,1018.9,34.9,11,,WSW,15,1015.9
,18/01/2016,19,38.5,0,,,WSW,28,16:11,28.5,23,, ,Calm,1014.2,38.2,12,,W,13,1012.3
,19/01/2016,21.7,35.9,0,,,NW,37,14:28,31.6,14,,NNE,11,1011.2,34.4,24,,NW,13,1009.8
,20/01/2016,24.3,34.3,0.4,,,SW,31,14:02,28.1,58,,WSW,15,1009.9,33.5,40,,WSW,17,1009
,21/01/2016,23.8,36.7,0.2,,,W,26,11:48,25.9,46,,SE,6,1010,35.7,25,,WSW,9,1008
,22/01/2016,21.5,29.9,8,,,WSW,61,13:32,24.5,77,,N,9,1008.9,20.4,93,,ESE,9,1008.7
,23/01/2016,18.7,25.9,7.6,,,W,37,15:09,21,61,,SSE,11,1016.1,25,48,,WSW,17,1015.9
,24/01/2016,15.2,28.5,0,,,S,37,18:29,19.3,64,,ESE,2,1017.2,27.1,34,,SSE,11,1013.9
,25/01/2016,15.5,30,0,,,SE,28,18:39,20.8,61,,SE,9,1016.9,30,29,,S,11,1014.7
,26/01/2016,17.5,33.3,0,,,SW,31,15:20,23.7,39,,SW,6,1015.7,32,24,,WSW,13,1012
,27/01/2016,21.5,33.1,0,,,SW,37,14:03,26.6,26,,N,6,1009.4,29.2,28,,SW,19,1008
,28/01/2016,18.3,25.9,0,,,WSW,57,13:13,20.8,60,,WSW,11,1010.1,21.1,66,,SW,20,1008.4
,29/01/2016,12.6,19.5,17.8,,,W,50,15:45,14.7,86,,SSW,6,1008.2,18.1,54,,W,15,1004
,30/01/2016,13.8,24.2,18.6,,,SW,35,16:47,17.7,67,,S,9,1006.4,21.5,48,,SW,15,1005.4
,31/01/2016,14.5,25.3,0,,,WSW,33,12:18,18.6,72,,NNE,7,1006.6,23.7,45,,SW,13,1005.8
